web-scraper-order,web-scraper-start-url,products,products-href,enter,enter-href,image-src,features,specs
"1649630903-1573","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","","Product Specifications"
"1649630882-1395","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 9 Gallon Dual-Battery Wet/Dry Vacuum (0920-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0920-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920-20_2.png?mw=520&mh=520&hash=434544521625562EF305EE4DA7930140","(4) latching points on the motor head to store and secure the Vacuum Tool Storage Bag (49-90-2019)",""
"1649630930-1786","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","Yes"
"1649630924-1725","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","","Length"
"1649630861-1234","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Paddle Switch No-Lock (2888-20) 4.8 out of 5 stars. 5 reviews  + Quick View","https://www.milwaukeetool.com/Products/2888-20","/-/media/Products/Power-Tools/Cordless/Grinders/2888/2888-20_1.png?mw=520&mh=520&hash=0105C5AE6BDBD15617F05A361B557290","POWERSTATE™ Brushless Motor: Purposely built for the M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Angle Grinder delivers 8,500 RPM to provide the power to complete the toughest grinding and cutting applications.",""
"1649630894-1481","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M12™ AIR-TIP™ Utility Nozzle (0980-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0980-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0980-20_2.png?mw=520&mh=520&hash=6F28E7D76C94C8D0F1AA8C37D54BEAD9","Suction control valve for ease of use on carpets",""
"1649630897-1507","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","REDLINK PLUS intelligence: integrates full-circle communication between tool, battery and charger",""
"1649630827-1053","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 16' Flexible Hose (49-90-2004) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2004","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2004_1.png?mw=520&mh=520&hash=A1035F501ABA0E3AA31BEF1179B6730B","",""
"1649630915-1665","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Dual Battery Wet/Dry Vacuum Motor Head (0921-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0921-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920_B.png?mw=520&mh=520&hash=13F544A14D0D42652951C2CD898CFAFD","","Length"
"1649630921-1692","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","","Battery Specifications"
"1649630867-1287","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Paddle Switch No-Lock (2886-20) 4.5 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2886-20","/-/media/Products/Power-Tools/Cordless/Grinders/2886/2886-20_1.png?mw=520&mh=520&hash=1F37B92672DB245DE71BA27856DD4A9E","REDLITHIUM™ HIGH OUTPUT™ Battery Pack (Not Included): Provides 50% more power and runs 50% cooler versus standard REDLITHIUM™ Battery. Superior pack construction, electronics and performance deliver more work per charge and more work over pack lifespan than any battery on the market.",""
"1649630827-1040","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 16' Flexible Hose (49-90-2004) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2004","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2004_1.png?mw=520&mh=520&hash=A1035F501ABA0E3AA31BEF1179B6730B","16 ft. hose length",""
"1649630933-1811","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 15 Gauge Finish Nailer (2839) 4.5 out of 5 stars. 70 reviews  + Quick View","https://www.milwaukeetool.com/Products/2839-20","/-/media/Products/Power-Tools/Cordless/Nailers/2839/2839-20_1.png?mw=520&mh=520&hash=0781A3D2BD374101838C17F32CD4BA79","","Tool Warranty"
"1649630842-1127","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Crevice Tool (49-90-2008) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2008","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2008_1.png?mw=520&mh=520&hash=0CC9ABF9E15BB9738055B621B468A185","10"" long for additional cleaning reach",""
"1649630897-1522","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","","Brushless"
"1649630848-1168","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon       Fleece Dust Bags (5PK) - 9 Gallon (49-90-1989) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1989","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1989_2.png?mw=520&mh=520&hash=0DA5B6FAC7C04FAE4206846CA62EEAB8","","0.327 lbs"
"1649630894-1489","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M12™ AIR-TIP™ Utility Nozzle (0980-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0980-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0980-20_2.png?mw=520&mh=520&hash=6F28E7D76C94C8D0F1AA8C37D54BEAD9","","Tool Warranty"
"1649630827-1046","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" X 16' Flexible Hose (49-90-2004) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2004","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2004_1.png?mw=520&mh=520&hash=A1035F501ABA0E3AA31BEF1179B6730B","","6.75 lbs"
"1649630912-1643","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      12 Gallon Wet/Dry Vacuum Tank (0932-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0932-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0932-20_1.png?mw=520&mh=520&hash=3039BE93CBDE48A0F3F64F604F514A41","","22 in"
"1649630921-1696","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","","Power Source"
"1649630861-1236","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Paddle Switch No-Lock (2888-20) 4.8 out of 5 stars. 5 reviews  + Quick View","https://www.milwaukeetool.com/Products/2888-20","/-/media/Products/Power-Tools/Cordless/Grinders/2888/2888-20_1.png?mw=520&mh=520&hash=0105C5AE6BDBD15617F05A361B557290","REDLITHIUM™ HIGH OUTPUT™ Battery Pack (Not Included): Provides 50% more power and runs 50% cooler versus standard REDLITHIUM™ Battery. Superior pack construction, electronics and performance deliver more work per charge and more work over pack lifespan than any battery on the market.",""
"1649630839-1120","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Floor Utility Nozzle (49-90-2009) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2009","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2009_2.png?mw=520&mh=520&hash=A48CAE125B91317A34550DFB7A75E198","","Compatible Machine Type"
"1649630833-1083","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Dust Extraction Adaptor Kit (49-90-2000) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2000","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2000_1.png?mw=520&mh=520&hash=61AEEF24BD8DB500D49A90401B7A14DA","","5.25 in"
"1649630936-1863","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","","0 - 12,500"
"1649630879-1375","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ Wet/Dry Vacuum Motor Head (0911-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0911-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0911-20_1.png?mw=520&mh=520&hash=F081D42EC4835A5E425D2BB32DF8592D","","Weight"
"1649630882-1390","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 9 Gallon Dual-Battery Wet/Dry Vacuum (0920-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0920-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920-20_2.png?mw=520&mh=520&hash=434544521625562EF305EE4DA7930140","MAX RUN-TIME MODE delivers up to 49 minutes of continuous cleaning time and up to 1,600 ft2 of debris clean up per charge on a (2) HD12.0 Battery Packs",""
"1649630944-1929","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","","18V"
"1649630933-1821","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 15 Gauge Finish Nailer (2839) 4.5 out of 5 stars. 70 reviews  + Quick View","https://www.milwaukeetool.com/Products/2839-20","/-/media/Products/Power-Tools/Cordless/Nailers/2839/2839-20_1.png?mw=520&mh=520&hash=0781A3D2BD374101838C17F32CD4BA79","","Width"
"1649630933-1816","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 15 Gauge Finish Nailer (2839) 4.5 out of 5 stars. 70 reviews  + Quick View","https://www.milwaukeetool.com/Products/2839-20","/-/media/Products/Power-Tools/Cordless/Nailers/2839/2839-20_1.png?mw=520&mh=520&hash=0781A3D2BD374101838C17F32CD4BA79","","12.75 in"
"1649630833-1074","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Dust Extraction Adaptor Kit (49-90-2000) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2000","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2000_1.png?mw=520&mh=520&hash=61AEEF24BD8DB500D49A90401B7A14DA","Hose Clip Adapter screws onto the end of the hose and connects directly to MILWAUKEE®  power tools or dust shrouds with a clip interface and the other two adapters included in the kit",""
"1649630941-1893","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","","5 Year Tool, 2 Year Battery"
"1649630933-1829","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 15 Gauge Finish Nailer (2839) 4.5 out of 5 stars. 70 reviews  + Quick View","https://www.milwaukeetool.com/Products/2839-20","/-/media/Products/Power-Tools/Cordless/Nailers/2839/2839-20_1.png?mw=520&mh=520&hash=0781A3D2BD374101838C17F32CD4BA79","","Voltage"
"1649630924-1722","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","","Cordless"
"1649630912-1649","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      12 Gallon Wet/Dry Vacuum Tank (0932-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0932-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0932-20_1.png?mw=520&mh=520&hash=3039BE93CBDE48A0F3F64F604F514A41","","14 in"
"1649630861-1251","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Paddle Switch No-Lock (2888-20) 4.8 out of 5 stars. 5 reviews  + Quick View","https://www.milwaukeetool.com/Products/2888-20","/-/media/Products/Power-Tools/Cordless/Grinders/2888/2888-20_1.png?mw=520&mh=520&hash=0105C5AE6BDBD15617F05A361B557290","","13.181 in"
"1649630861-1252","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Paddle Switch No-Lock (2888-20) 4.8 out of 5 stars. 5 reviews  + Quick View","https://www.milwaukeetool.com/Products/2888-20","/-/media/Products/Power-Tools/Cordless/Grinders/2888/2888-20_1.png?mw=520&mh=520&hash=0105C5AE6BDBD15617F05A361B557290","","Weight"
"1649630818-1001","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Wet Floor Nozzle (49-90-2005) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2005","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2005_2.png?mw=520&mh=520&hash=8F3B94E88A562A0F51AED84FC9AAD8CA","","Compatible Machine Type"
"1649630873-1351","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","","Height"
"1649630891-1458","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      6.5 Peak HP Wet/Dry Vacuum Motor Head (0931-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0931-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0931-20_1.png?mw=520&mh=520&hash=DD408A7F2F5241885A1726ACF798990B","Attaches to MILWAUKEE®  6, 9, & 12 Gallon Wet/Dry Vacuum Tanks (0912, 0922, 0932)",""
"1649630891-1463","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      6.5 Peak HP Wet/Dry Vacuum Motor Head (0931-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0931-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0931-20_1.png?mw=520&mh=520&hash=DD408A7F2F5241885A1726ACF798990B","145 CFM",""
"1649630848-1159","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon       Fleece Dust Bags (5PK) - 9 Gallon (49-90-1989) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1989","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1989_2.png?mw=520&mh=520&hash=0DA5B6FAC7C04FAE4206846CA62EEAB8","Includes (5) Fleece Dust Bags",""
"1649630830-1057","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Round Brush Tool (49-90-2001) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2001","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2001_2.png?mw=520&mh=520&hash=46C3CC5E19893FE819272100171F19F5","Optimized for handheld use or attaching to an 2-1/2"" extension wand",""
"1649630921-1707","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","","M18"
"1649630930-1767","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","Tool Warranty"
"1649630906-1603","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 15mm Random Orbital Polisher (2684-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2684-20","/-/media/Products/Power-Tools/Cordless/Sanders-and-Polishers/2684/2684-20_1.png?mw=520&mh=520&hash=F70E9B6A815E6D1B3E29F3ECE5CBCA18","","Product Specifications"
"1649630845-1141","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","Compatible with other 1-7/8"" diameter vacuum hoses",""
"1649630873-1349","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","","Weight"
"1649630936-1871","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","","Yes"
"1649630941-1876","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","Tool Free Depth Adjustment",""
"1649630867-1288","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 5"" Flathead Braking Grinder, Paddle Switch No-Lock (2886-20) 4.5 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2886-20","/-/media/Products/Power-Tools/Cordless/Grinders/2886/2886-20_1.png?mw=520&mh=520&hash=1F37B92672DB245DE71BA27856DD4A9E","Low profile, flathead design provides more access to tight spaces where a traditional 5"" grinder would not be able to reach.",""
"1649630909-1626","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      9 Gallon Wet/Dry Vacuum Tank (0912-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0912-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0912-20_1.png?mw=520&mh=520&hash=1E9FB9C66ADDC6EC1218EA660023CFE2","","22 in"
"1649630930-1762","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","Variable speed trigger for maximum control",""
"1649630873-1335","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","Can be used with a MILWAUKEE® Fleece Dust Bag for less debris build up on the filter",""
"1649630885-1427","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      Wet/Dry Vacuum Cart (0923-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0923-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0923-20_1.png?mw=520&mh=520&hash=330AABAD2FD0C4CD49227E7188DAA477","","Power Source"
"1649630936-1853","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","","Reinforced Nylon"
"1649630830-1068","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Round Brush Tool (49-90-2001) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2001","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2001_2.png?mw=520&mh=520&hash=46C3CC5E19893FE819272100171F19F5","","Compatible Machine Type"
"1649630921-1680","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","MAX POWER MODE delivers up to 34 minutes of continuous cleaning time, and up to 1,400 ft2 of debris clean up per charge on (2) M18™ REDLITHIUM™ HIGH OUTPUT™ HD12.0 Battery Packs",""
"1649630912-1648","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      12 Gallon Wet/Dry Vacuum Tank (0932-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0932-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0932-20_1.png?mw=520&mh=520&hash=3039BE93CBDE48A0F3F64F604F514A41","","Width"
"1649630921-1681","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","MAX RUN-TIME MODE delivers up to 49 minutes of continuous cleaning time and up to 1,600 ft2 of debris clean up per charge on a (2) HD12.0 Battery Packs",""
"1649630936-1858","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","","Height"
"1649630936-1835","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","Generates 1.8 Peak HP",""
